id,language_original,claim_original,gold_evidence_original,gold_label_original,raw_response_original,predicted_label_original,correct_original,language_translated,claim_translated,gold_evidence_translated,gold_label_translated,raw_response_translated,predicted_label_translated,correct_translated,gold_label,language,original_prediction,translated_prediction,original_correct,translated_correct,transition
afrifact_data_culture_hausa_673,hausa,Ana zargin 'yan bindiga dadi da kisan mutane lokacin da aka saka dokar hana zirga-zirgar jama'a.,Ta ce bincikenta ya nuna cewa jami'an tsaro sun kashe mutane akalla 18 daga lokacin da dokar takaita zirga-zirgar ta soma aiki a ranar 30 ga watan Maris.,refutes,nei,nei,False,hausa,Militants are accused of killing people when curfews are imposed.,She said her investigation showed that security forces have killed at least 18 people since the curfew came into effect on March 30.,refutes,nei,nei,False,refutes,hausa,nei,nei,False,False,wrong_to_wrong
afrifact_data_culture_igbo_102,igbo,Odogwu Afrịka chịrị Zimbabwe bido afọ 1980 ruo afọ 2017,Ya bu odogwu Afrịka chịrị Zimbabwe bido afọ 1980 ruo afọ 2017.,supports,supports,supports,True,igbo,African countries ruled Zimbabwe from 1980 to 2017,It is the African continent that ruled Zimbabwe from 1980 to 2017.,supports,refutes,refutes,False,supports,igbo,supports,refutes,True,False,correct_to_wrong
afrifact_data_culture_igbo_752,igbo,Swizaland nọ n'ọkwa isii nke mba kachasị agba bọọlụ dịka mkpọpụta ndị FIFA si dị. Ndị mmadụ na-ele ndị Brazil ịma ma ha a ga-eme nke ọma karịa Jamini.,"Ndị FIFA kpọrọ aha Swizaland n'ọkwa isii nke ọkachasị agba bọọlụ nke afọ a, tupu Iko Mbaụwa a ebido. Anya niile dị n'ahụ Brazịl ịma ma ha a ga-eme ọfụma karịa ndị Jamini e meriri taa.",supports,nei,nei,False,igbo,Switzerland is the sixth best footballing country according to the FIFA rankings. People look to the Brazilians to see if they will do better than Jamini.,"FIFA has named Switzerland in the top six of this year's football tournament, ahead of the World Cup. All eyes are on Brazil to see if they will be better than the Jamini who were defeated today.",supports,nei,nei,False,supports,igbo,nei,nei,False,False,wrong_to_wrong
afrifact_data_culture_hausa_040,hausa,Kasar Landan ba ta cikin wuraren da Abubakar Tafawa Balewa ya yi karatu.,"A cikin shekarar 1944, Abubakar Tafawa Balewa da wasu malamai masu ilimi a Lardunan Arewa aka zabi su yi karatu a kasashen waje a Cibiyar Ilimi ta Jami'ar London, wadda a yau ta zama wani bangare na Kwalejin Jami'ar .",refutes,refutes,refutes,True,hausa,London is not one of the places where Abubakar Tafawa Balewa studied.,"In 1944, Abubakar Tafawa Balewa and other educated teachers in the Northern Provinces were chosen to study abroad at the London University Institute of Education, which today is part of the University College.",refutes,refutes,refutes,True,refutes,hausa,refutes,refutes,True,True,correct_to_correct
afrifact_data_culture_hausa_329,hausa,Agwaluma na taimakawa wajen rage alamun zazzabi da kuma inganta lafiyar jiki yayin cututtuka masu alaƙa da malaria.,aria mai naci ko wanda bai jin magani. Binciken wanda aka wallafa a kundin BMC Complementary and Alternative Medicine ya bayyana cewa wannan magani ka iya zama sabuwar karbabbiyar hanyar magance zazzabin duba da rashin nasarar da ake samu da sauran nau’ikan magunguna. Agwaluma dai na dauke da sinadar,supports,nei,nei,False,hausa,Agwaluma helps to reduce the symptoms of fever and improve health during malaria related diseases.,a persistent aria or one who does not respond to treatment. The study published in BMC Complementary and Alternative Medicine stated that this medicine can be a new acceptable way to treat fever after the failure of other types of medicine. Agwaluma contains chemicals,supports,nei,nei,False,supports,hausa,nei,nei,False,False,wrong_to_wrong
afrifact_data_culture_igbo_423,igbo,Obodo ọtụtụ mmadụ bi n'ime ya na-enwe nsogbu mmiri na ebe obibi dị mma karịsịa ebe ha dị obere.,"Ruo mgbe ndị Europe rutere na Naijiria, akụ na ụba Mbaise dabeere na ọrụ ugbo",nei,nei,nei,True,igbo,Most of the people living in the country have problems with water and proper shelter especially since they are small.,"Until Europeans arrived in Nigeria, Mbaise's economy was based on agriculture",nei,nei,nei,True,nei,igbo,nei,nei,True,True,correct_to_correct
afrifact_data_culture_hausa_315,hausa,Hausawa suna amfani da gyaɗa wajen haɗa ƙuli-ƙuli da wasu nau’ikan abinci ba wai miyar gyaɗa ba kawai.,"Miyar gyaɗa miya ce da ake yi da gyaɗa, sau da yawa tare da wasu sinadarai iri-iri. Babban ne amma kuma ana ci a Gabashin ( ), (yafi a ) da sauran yankuna na . Har ila yau, ya zama ruwan dare a wasu yankuna, kamar arewa maso yamma, da , inda a wasu lokuta ana iya ba da shi da naman kashi da ɗan gajeren taliya ko soya.",nei,nei,nei,True,hausa,"Hausas use peanuts to mix kuli-kuli and other types of food, not just peanut soup.","Peanut soup is a soup made from peanuts, often with a variety of ingredients. It is big but it is also eaten in the East ( ), (mainly in ) and other regions of . It is also common in some regions, such as the northwest, and , where it can sometimes be served with bone meat and short pasta or fries.",nei,nei,nei,True,nei,hausa,nei,nei,True,True,correct_to_correct
afrifact_data_culture_yoruba_266,yoruba,"Nínú ìtàn, Gẹ̀lẹ̀dẹ́ àti Ẹ̀fẹ̀ kò rú ẹbọ tí Ifá wí ni wọn ò ṣe rọ́mọ bí láyé.","Àbíkéjì Yemọja tó jẹ́ obìnrin tí orúkọ rẹ̀ ń jẹ́ ""Gẹ̀lẹ̀dẹ́"" ni ó sanra gẹ́gẹẹ́ bí ìyá wọn, tí ó dì fẹ́ràn ìyá wọn gidigidi, tí òun náà sì fẹ́ràn láti ma jó. Lẹ́yìn tí àwọn ọmọm méjèjì náà deni tí ń láya òun ọkọ, wọ́n níi. Ṣùgbọ́n, àwọn náà kò rọ́mọ bí, nìyá wọn bá tún gboko Aláwo lọ̀. Ifá ní kí Ẹ̀fẹ̀ òun Gẹ̀lẹ̀dẹ́ ó rúbọ tí ìyá wọ rú kí àwọn náà ó lè dọlọ́mọ láyé. Wọ́n rúbọ gẹ́gẹ́ bí ifá ti wí; ni wọ́n bá dọlọ́mọ wẹẹrẹ lọ́ọ̀dẹ̀.",refutes,nei,nei,False,yoruba,"In history, Geheledede and Efef did not offer the sacrifice that Ifa said, they did not make it like in the world.","Abikeji Yemoja who is a woman whose name is ""Geledede"" is fat like their mother, who loves their mother very much, and she also likes not to dance. After the two children found the one who was challenging her husband, they said. But, they are not so gentle, so they will go back to the white man. Ifa asked Effe and Gheledede to sacrifice her mother's sacrifice so that they too could live together in the world. They sacrificed as ifa said; they get along very well.",refutes,refutes,refutes,True,refutes,yoruba,nei,refutes,False,True,wrong_to_correct
afrifact_data_culture_igbo_556,igbo,Ọsụọfịa na Ada Jesus nwere esemokwu. Nke mere ka Ada Jesus bụrụ onye nwụrụ anwụ.,"Rita Edochie, Odumeje, Ada Jesus: 'Chukwu abọrọla m ọbọ n'isi nwada a' Onye na-eme ihe nkiri ama ama aha ya bụ Rita Edochie ekwuola na ọ gbagharala Ada Jesus bụ ọkpaọchị ama ama maka okwu ọjọọ o kwuru megide ya. O kwuru si na obi dị ya ụtọ na ụwa amarala na Ada Jesus tụgidere ya asị. ",nei,nei,nei,True,igbo,Jesus and Daughter Jesus had a conflict. Which made Ada Jesus a dead man.,"Rita Edochie, Odumeje, Ada Jesus: 'Chukwu I have taken revenge on this lady' A famous actress named Rita Edochie has said that she has forgiven Ada Jesus who is a famous actress for the bad words she said against her. He said that he was happy that the world knew that Ada Jesus hated him.",nei,nei,nei,True,nei,igbo,nei,nei,True,True,correct_to_correct
afrifact_data_culture_hausa_617,hausa,Mamman Shata mawaƙi ne mai kaifin basira wanda ke iya yiwa duk abinda ya ga dama waƙa.,"Ya kasance mashahurin Mawaki, domin a fagen wakarsa ya shahara, Kasancewarsa a cikin wakar ba abin da ba zai iya yi wa waka ba idan ya ga dama.",supports,nei,nei,False,hausa,Mamman Shata is a talented singer who can sing anything he wants.,"He was a famous singer, because he was famous in the field of his music.",supports,nei,nei,False,supports,hausa,nei,nei,False,False,wrong_to_wrong
afrifact_data_culture_yoruba_461,yoruba,Ọgbẹni Egbebi ò gbìyànjú láti lọ bere lọwọ awọn ara inu ọja kí ó tó gba ohun tí ìyàwó rẹ̀ sọ gbọ́,"Ẹgbẹ oṣiṣẹ ṣe iwọde lati ja fun ẹtọ arabinri oloyun. Ẹwẹ, ẹgbẹ awọn osisẹ nipinlẹ Ondo ti ke si gomina Rotimi Akeredolu lati gba isẹ lọwọ amugbalẹgbẹ rẹ fọrọ akanse isẹ ati aato, Ọmọwe Doyin Odebowale. Saaju la ti mu iroyin wa fun yin pe obinrin alaboyun kan to jẹ osisẹ nileesẹ kolẹ-kodọti lo daku nigba ti Odebowale gba leti lẹnu isẹ. Ẹgbẹ osisẹ naa ni iwa idojuti gbaa ni Odebowale hu si alaboyun naa, Adeola Egbebi lasiko ti obinrin naa wa lẹnu isẹ ladugbo Oja Oba nilu Akure l'Ọjọbọ. Àwọn iròyin tì ẹ leè ní ìfẹ̀ síí: Atẹjade kan ti akọwe ẹgbẹ apapọ awọn osisẹ ọba (AUPCTRE) nipinlẹ naa, Comrade Moyin Banso fisita lọjọ Ẹti, lo sisọ loju ọrọ yii. 'Ẹ kálọ sí ìlú mi'... Ètò ńlá tó bẹ̀ sílẹ̀ kìjà lórí BBC Yorùbá ""A fi gbogbo ẹnu bẹnu atẹ lu iwa ti ọmọwe Odebowale hu si obinrin naa, idi si ree ta se n beere pe kijọba juwe ọna ile fun. Igbesẹ yii nikan si lo le jẹ ki alaafia jọba, ki wọn si maa tọpinpin ipo ti ilera obinrin naa wa."" Ki lo sẹlẹ saaju: Mo dákú rangbọndan lẹ̀yìn tí amúgbálẹ́gbẹ gómìnà Akeredolu fún mi ní ìgbájú olóyì - Aláboyún Alaboyun kan ti fẹsun kan olubamọran pataki lori akanṣe iṣẹ si gomina Rotimi Akeredolu ti ipinlẹ Ondo, Ọmọwe Doyin Odebowale pe o fọ oun leti. Obinrin naa, Egbedi Adeola ati ọkọ rẹ ṣalaye fun BBC Yoruba pe gbagede inu ọja ọba ilu Akure ni iṣẹlẹ naa ti waye. Gẹgẹ bo ṣe sọ, Adeola ni iṣẹlẹ naa waye lasiko ti wọn n ṣe eto gbalumọ inu ọja ti wọn maa n ṣe ni gbogbo Ọjọbọ.",refutes,nei,nei,False,yoruba,Mr. Egbebi did not try to ask the people in the market before he believed what his wife said,"The labor union joined to fight for the rights of pregnant women. Well, the union of workers in Ondo state has called on the governor, Rotimi Akeredolu, to receive the work from his colleague, the chief of staff, Doyin Odebowale. Earlier we brought you the news that a pregnant woman who was a toilet worker fainted when Odebowale called her to work. Odebowale yelled at the pregnant woman, Adeola Egbebi when the woman was having surgery at Oja Oba in Akure on Thursday. The news makes you want more: A press release of the secretary of the union of royal workers (AUPCTRE) in the state, Comrade Moyin Banso on the day of Eti, used to talk about this matter. ""Shout out to my city""... The big program that started on BBC Yoruba ""We condemn with all our mouths the behavior of the scholar Odebowale to the woman, and why is he asking that he should not show her the way home. This is the only step that can make peace reign, and they will keep track of the woman's health."" Let it happen first: I fainted after an aide of the governor Akeredolu gave me the presence of the chief - Alaboyun Alaboyun has accused the special adviser on work project to the governor Rotimi Akeredolu of Ondo state, Omwe Doyin Odebowale that he warned her. The woman, Egbedi Adeola and her husband told BBC Yoruba that the incident took place at the royal market in Akure. According to Adeola, the incident took place while they were making a popular program in the market which they usually do every Thursday.",refutes,nei,nei,False,refutes,yoruba,nei,nei,False,False,wrong_to_wrong
afrifact_data_culture_igbo_557,igbo,Ọrịa mmịwụ gburu Mmesoma Mercy Cynthia Obi. Ọ nwụrụ ọnwa abụọ tupu o mee nncheta ọmụmụ ya.,"Mmesoma Mercy Cynthia Obi Ada Jesus nwụrụ ụbọchị Wenezde n'ụlọọgwụ dị n'Abuja ebe e bugara ya maka ịgwọ ya ọrịa metụtara akịrị, abalị ole na ole o jiri mechaa ncheta ọmụmụ ya. Ụbọchị ncheta ọmụmụ Ada Jesus - Mmesoma Mercy Obi na 19 Epreelu, 2021 Ada Jesus, di ya na ndị ọzọ so ṅụrịa ụbọchị ncheta ọmụmụ ya Otu onye ya na-ezinaụlọ ya dị na mma bụ Harrison Gwamishu gwara BBC Igbo n'ekwentị na akụkọ ahụ bụ eziokwu. ",refutes,nei,nei,False,igbo,Mmesoma Mercy Cynthia Obi died of cancer. He died two months before his birthday.,"Mmesoma Mercy Cynthia Obi Ada Jesus died on Wednesday at a hospital in Abuja where she was taken for treatment for cancer, a few nights after her birthday. Ada Jesus' birthday - Mmesoma Mercy Obi on April 19, 2021 Ada Jesus, her husband and others celebrated her birthday A close family member, Harrison Gwamishu, told BBC Igbo on the phone that the news is true.",refutes,refutes,refutes,True,refutes,igbo,nei,refutes,False,True,wrong_to_correct
afrifact_data_culture_hausa_384,hausa,Malaman addini suna ganin Maulidi na iya amfani da sabbin abubuwa ba tare da bin dukkan ayyukan Annabi ba.," Kuma idan muka lura dacewar dole sai komai Annabi ya aikata zamuyi. Toh muna bukatar amsoshi da dama kamar; 1. Annabi yayi amfani da wayar hannu 2. Yaje makkah a jirgi 3. Ya kira Sallah da sifika 4. Ya sa fanka ko a.c a masallaci 5. Ya hau mota. Da dai sauran su, kuma idan mukai duba da wasu abubuwa addinin Musulunci bazai cigaba ba sai da su kamar zuwa aikin hajji a jirgi, kamar shiga mota saboda ya da Musulunci da dai sauran su. Allah shine masani",nei,nei,nei,True,hausa,Religious scholars believe that Maulidi can use new things without following all the Prophet's actions.,"And if we observe the necessity of doing whatever the Prophet did, we will do it. So we need many answers such as; 1. The Prophet used a mobile phone 2. He went to Makkah in a plane 3. He called Salah with a loudspeaker 4. He used a fan or a.c in the mosque 5. He got in a car. As for the rest of them, and if we look at other things, the religion of Islam will not continue without them, like going to Hajj in a plane, like getting into a car because it is Islam and the rest. God is the knower",nei,nei,nei,True,nei,hausa,nei,nei,True,True,correct_to_correct
afrifact_data_culture_igbo_758,igbo,Dọkịta Nne nke ụlọọgwụ Steve kwụrụ na ọbara ịkpụkọ na ngụ na-aka njọ n'ebe ụmụ nwaanyị buru ibu nọ. Venessa na-akpachara onwe ya anya ugbua igbochi ihe ọbụla ga-eme ka ọbara gbaa n'ime ahụ ya.,"Mana ka otu ọnwa gachara, iku ume Vanessa kawanyere njọ nke mere ka e ziga ya na nnukwu ụlọọgwụ. Ebe ahụ ka nnyocha gosiri na ọbara kpụkọrọ na ngụgụ ya. Vanessa kwuru na dọkịta gwara ya na ""ihe kpatara ọbara mkpụkọ ahụ bụ ọgwụ 'contraceptive' m malitere ịṅụ n'ihi na onweghị ihe ọhụrụ ọzọ m tinyere n'ahụ m."" ""Ha gwara m na ọ bụrụ na chekwuru ka otu ụbọchị gafee tupu m bịa ụlọọgwụ, ihe gaara akawanye njọ."" ",nei,nei,nei,True,igbo,Doctor Mother of Steve's clinic said that bleeding and bleeding are worse in women who are obese. Venessa was careful now to prevent anything that would cause blood to flow in her body.,"But after a month, Vanessa's breathing worsened and she was sent to a hospital. There, an examination showed blood clots in his lungs. Vanessa said that the doctor told her that ""the cause of the bleeding was the contraceptive pill that I started taking because I had nothing new to put on my body."" ""They told me that if I had waited another day before I came to the hospital, things would have gotten worse.""",nei,nei,nei,True,nei,igbo,nei,nei,True,True,correct_to_correct
afrifact_data_culture_yoruba_149,yoruba,Ọlọ́run ṣe àdéhùn fún Dáúdà pé bí ó bá bímọ yóò fi ọmọ náà jọ́sìn fún òun.,"Ọdún Ìdúpẹ́-Ọòrẹ"" jẹ́ ọjọ́ ìsinmi pàtàkì nínú ẹsìn Ìsìlàámù ti àwọn ṣe àjọyọ̀ káàkiri àgbáyé láti ṣerántí àmì kàn tí wọ́n ní ìfẹ sí tí ó ń jẹ́ Ànọ́bì Ìbùrọ̀hìmù ( ( ). Oríṣiríṣi àlàyé ló wà fún ọdún yìi, lára àwọn àlàyé náà ni: Ní ọdún 1991, Sheikh Dr. Abu-Abdullah Adélabú ṣe àlàyé nípa Ọdún Iléyá ní orí Ẹ̀rọ-sọ̀rọ̀sọ̀rọ̀ Rẹ́díò Abùjá wí pé Ọdún Iléyá jẹ́ àjọ̀dún ìfi-ẹ̀mí-ìmọorè-hàn, Ọlọ́hun ní kí Ibrahim ó ṣe láti fi ẹ̀mí-ìmọ́orè hàn èyí tí ó sí fí ọmọ rẹ̀ Ishmael sílè fún ìfi ẹ̀mí-ìmọ́orè hàn sí Ọlọ́run tí ó ṣe àdéhùn fún pé bí oun Ibrahim bá bímọ nínú ogbó pé òun yóò fí ọmọ náà jọ́sín fún Ọlọ́run.",refutes,nei,nei,False,yoruba,"God made a promise to Dauda that if she had a child, she would worship him.","""The Year of Gratitude"" is an important holiday in Islam that is celebrated around the world to commemorate a symbol that they have a love for, which is Prophet Ibrahim ( ( ). There are various explanations for this year, among the explanations are: In the year 1991, Sheikh Dr. Abu-Abdullah Adélabu An explanation about the Year of Ileya on Abuja Radio said that the Year of Ileya is a festival of showing gratitude, God asked Ibrahim to do it to show the spirit of gratitude and he left his son Ishmael to show the spirit of gratitude to God who made a promise that if Ibrahim giving birth in old age that he will dedicate the child to God.",refutes,refutes,refutes,True,refutes,yoruba,nei,refutes,False,True,wrong_to_correct
