query_id,language,claim,gold_label,gold_evidence,retrieved_id,retrieved_language,retrieved_evidence,bm25_score,retrieved_exact_gold
afrifact_data_culture_yoruba_272,yoruba,Iṣẹ́ ẹrú ni Abass Williams ṣe títí tó fi kú láìní àkójọ kankan.,refutes,"Agbegbe Ọfin ni isalẹ Eko nilu Eko ni William Abass tẹdo si nigba to ti orilẹede Portugal de, ti ọpọ arọmọdọmọ rẹ to wa nisalẹ Eko lonii si n jẹ Williams, nigba tawọn miran pa orukọ mejeeji pọ, William Abass. Lẹyin naa lo tun lọ tẹdo silu Badagry laarin ọdun 1830, nibiti owo ẹru ti gbilẹ, to si mọ ilu naa bii atẹlẹwọ rẹ nitori o sunmọ ilu Porto Novo to ti se ẹru tẹlẹ. William Abass n sisẹ owo ẹru lọ pẹlu ọga rẹ ni Brazil, to si n fi ọpọ ẹrun ransẹ si onitọun, ti oun naa si n ni owo ati ọrọ lati ipasẹ okoowo ẹru naa. Pẹlu atilẹyin ọga rẹ, William Abass kọ ibudo nla kan silu Badagry ti wọn pe ni Brazillian Barracoon eyi ti wọn kọkọ fi ọparun kọ lọdun 1840.",afrifact_data_culture_yoruba_275,yoruba,"Itan aye Ọba Seriki Ifaremilekun Abass Williams Fagbemi: Abule Joga-Orile lagbegbe ilu Ilaro nipinlẹ Ogun bayii ni wọn ti bi Ifaremilekun, ti orukọ baba rẹ si n jẹ Fagbemi. Olowo ẹru kan nilu Dahomey ti orukọ rẹ n jẹ Abass si lo mu lẹru lasiko ogun Dahomey ati Egba nigba to wa ni ọmọ ọdun mẹfa, to si pa orukọ rẹ da si ti ọga rẹ. Idi si ree to fi n jẹ Ifaremilẹkun Fagbemi Abass. 'Oyenusi ló mú mi wọ ẹgbẹ́ adigunjalè kó tó di pé mo b'Ólúwa pàdé' Lẹyin naa ni wọn ta soko ẹru fun oyinbo Brazil kan to n jẹ Williams, ẹni to gbe Seriki Abass lọ sorilẹede Brazil lati lọ se ọmọ ọdọ rẹ. Ni kete to si de silẹ Brazil ni ọga rẹ yii tun yi orukọ rẹ pada si Williams nitori ẹru ko ni idamọ kankan to yatọ si ti olowo rẹ. Brazil ni William Abass ti mọọkọ-mọọka ninu ede Dutch tilẹ Netherlands, bakan naa lo gbọ ede oyinbo, Spanish ati pọtugi.",36.85197439119371,False
afrifact_data_culture_igbo_151,igbo,Ndị Ideato South abụghịkwa ndị ahịa.,refutes,Ha bụkwa ndị ahịa.,afrifact_data_culture_igbo_154,igbo,Ndị Ideato South bụ ndị ọrụ ugbo na-emepụta ihe ụgbọ a na-ere ere nakwa nke a na-eri eri.,21.369503199059892,False
afrifact_data_culture_igbo_702,igbo,Ndị omeiwu Naịjirịa kwadoro onyeisiala bụ Buhari ibite egoijeri dọla iri abụọ na abụọ na ụma asaa.,supports,Akụkọ ndị dị mkpa taa: Ndị ụlọomeiwu etinyela aka n'akwụkwọ ịkwado ka onyeisiala Buhari bite ego dị ijeri dọla iri abụọ na abụọ na ụma asaa. Ha mere nke a n'ụbọchị Tọzde na ngwụcha nrụrịtaụka dapụtara n'etiti ha banyere ego ahụ.,afrifact_data_culture_igbo_699,igbo,Akụkọ ndị dị mkpa taa: Ndị ụlọomeiwu etinyela aka n'akwụkwọ ịkwado ka onyeisiala Buhari bite ego dị ijeri dọla iri abụọ na abụọ na ụma asaa. Ha mere nke a n'ụbọchị Tọzde na ngwụcha nrụrịtaụka dapụtara n'etiti ha banyere ego ahụ.,45.712181931153516,False
afrifact_data_culture_hausa_251,hausa,Masanin tarihin abinci da aikin gona James C. McCann ya ba da shawarar cewa tasa shinkafar ta yaɗu tare da masarautar Mali,supports,"Masanin tarihin abinci da aikin gona James C. McCann yayi la'akari da wannan ikirarin mai yiwuwa idan aka yi la’akari da shaharar shinkafa a cikin kwarin Niger ta sama, amma yana ganin ba zai yuwu tasa ta iya yaɗuwa daga Senegal zuwa inda take yanzu tunda ba a ganin irin wannan yaɗuwar a cikin “harshe, tsarin siyasa ko tarihi "". Maimakon haka ya ba da shawarar cewa tasa ta yaɗu tare da masarautar Mali, musamman masu sana'ar Djula waɗanda suka bazu ko'ina zuwa cibiyoyin kasuwanci da biranen yanki, tare da ɗaukar fasahar tattalin arziƙin ""ƙera, ƙaramin sikelin, da agronomy shinkafa"" gami da addini. na Musulunci.",afrifact_data_culture_hausa_249,hausa,"Masanin tarihin abinci da aikin gona James C. McCann yayi la'akari da wannan ikirarin mai yiwuwa idan aka yi la’akari da shaharar shinkafa a cikin kwarin Niger ta sama, amma yana ganin ba zai yuwu tasa ta iya yaɗuwa daga Senegal zuwa inda take yanzu tunda ba a ganin irin wannan yaɗuwar a cikin “harshe, tsarin siyasa ko tarihi "". Maimakon haka ya ba da shawarar cewa tasa ta yaɗu tare da masarautar Mali, musamman masu sana'ar Djula waɗanda suka bazu ko'ina zuwa cibiyoyin kasuwanci da biranen yanki, tare da ɗaukar fasahar tattalin arziƙin ""ƙera, ƙaramin sikelin, da agronomy shinkafa"" gami da addini. na Musulunci.",71.47372003651185,False
afrifact_data_culture_hausa_756,hausa,Shirin nukiliya na ƙasar irn shi ne babban dalilin da yasa Amurka ke yawan saka mata takunkumin tallalin arziƙi.,supports,"A bara ne Mista Trump ya yi watsi da yarjejeniyar nukiliyar Iran ta kasa da kasa, kuma Amurka ta sake kakaba musu takunkuman tattalin arziki.",afrifact_data_culture_hausa_721,hausa,"Wata kididdiga da aka fitar a watan Maris din bana ta nuna cewa Najeriya ce ta fi yawan mutanen da ke dauke da wannan cuta a duniya, inda kimanin mutum 91,011 ke fama da ita. Yankin arewacin kasar ne kuma aka fi samun wadanda ke fama da cutar. Kuma ana alakanta rashin gwaji kafin aure ne babban dalilin da ya sa cutar ke yaduwa a kasar.",23.42964090649313,False
afrifact_data_culture_hausa_182,hausa,Shinkafa da wake da masara na daga cikin kayan abincin da aka fi nomawa loƙacin rani.,nei,"Fiye da mutane miliyan 30 suka sami abin biyan buƙatunsu daga Tafkin Chadi ta hanyar kamun kifi, kiwon jari kai tsaye da kuma noma.",afrifact_data_culture_hausa_268,hausa,"Ana haɗa shi da ko miyar taushe ko miyar wajen ci. . Wato tuwon shinkafa yana ɗaya daga cikin abincin gargajiya, saboda shi ma akan haɗa shi da garin masara wani sa’in. Amma mafi akasari wasu ba sa sa wa, sannan sunan tuwon shinkafa ya samo asali ne daga shinkafar da ake yinsa da ita.",27.30799977747548,False
afrifact_data_culture_yoruba_741,yoruba,"Nígbà tí Olúwọlé máa kú, gbogbo ẹran ara rẹ̀ ló fọ́nká yẹ́lẹyẹ̀lẹ.",supports,"Olúwọlé kú lọ́dún 1841 nígbà tí sísán àrá fàá tí àgbá àdó-olóró l'áàfin Ọba fi dún gbàmù. Gbogbo ẹran ara Olúwọlé ló fọ́n túká káàkiri, débi pé ilẹ̀kẹ̀ oyè rẹ̀ ní kan ni wọ́n fi dá a mọ̀.",afrifact_data_culture_yoruba_742,yoruba,"Olúwọlé kú lọ́dún 1841 nígbà tí sísán àrá fàá tí àgbá àdó-olóró l'áàfin Ọba fi dún gbàmù. Gbogbo ẹran ara Olúwọlé ló fọ́n túká káàkiri, débi pé ilẹ̀kẹ̀ oyè rẹ̀ ní kan ni wọ́n fi dá a mọ̀.",44.98989296238775,False
afrifact_data_culture_yoruba_639,yoruba,"Àwọn ìjọ onígbàgbọ́ ọlọ́kan-ò-jọ̀kan ní orísìírísìí ìtumọ̀ fún Bíbélì, a sì rí ipa èyí nínú ìyàtọ̀ tí ó wà nínú ìlànà ẹ̀sìn tí ìjọ kọ̀ọ̀kan ní.",supports,Onírúurú ìjọ onìgbàgbọ́ ló ní orísìírísìí ìtumọ̀ fún bibeli torí ìdí eyi onírúrú ìlànà èsìn ni ìjọ kọ̀ọ̀kan ní. Àtí pé ìgbàgbọ wọn nípa ohun tí Jésù jẹ́ yàtọ̀ díèdíẹ̀ síbèsíbè gbogbo wọn gbà pé olùgbàlà ni Jésù.,afrifact_data_culture_yoruba_638,yoruba,Onírúurú ìjọ onìgbàgbọ́ ló ní orísìírísìí ìtumọ̀ fún bibeli torí ìdí eyi onírúrú ìlànà èsìn ni ìjọ kọ̀ọ̀kan ní. Àtí pé ìgbàgbọ wọn nípa ohun tí Jésù jẹ́ yàtọ̀ díèdíẹ̀ síbèsíbè gbogbo wọn gbà pé olùgbàlà ni Jésù.,62.015175534046634,False
afrifact_data_culture_hausa_374,hausa,"A al’adar Hausawa a wasu yankuna, ana gudanar da raɗin suna ne a kwanaki bakwai bayan haihuwa",nei,Ga Maguzawan da ke gundumar Kwatarkwashi ta Jihar Zamfara waɗanda ke bautar Magiro a garuruwansu na da ba su da wata tsayayyar rana wadda suke raɗa wa ‘ya’yansu suna. A al’adar waɗannan mutane ba a raɗa wa yaro suna sai lokacin da ake da damar yin sunan ko da kuwa bayan shekaru ne. A wurinsu mutum yana iya haɗa ‘ya’yansa da yawa tun daga na ɗaya ko fiye da ɗaya don ya yi masu suna a rana ɗaya.,afrifact_data_culture_hausa_375,hausa," A al’adar kaina-fara, mutanen Birchi waɗanda ke zaune a ƙauyen Goda ta ƙasar Birchi a ƙaramar Hukumar Kurfi ta Jihar Katsina, idan mace ta haihu ba ta da damar fita daga ɗakinta, sai bayan kwanaki arba’in, don kuwa a wurinsu wannan ita ce ranar da ake raɗa wa abin da aka haifa suna. A wannan rana, sai dattawa misalin su goma su taru a gidan da aka yi haihuwar. ",28.419404951935274,False
afrifact_data_culture_hausa_173,hausa,Aminu Bello Masari ya yi kwamishina a jihar Katsina loƙacin mulkin soja daga shekarar alif 1991 zuwa 1993.,supports,Ya riƙe muƙamin Kwamishinan ayyuka da muhalli da kuma sufuri na Jihar Katsina a tsakanin shekarar 1991 zuwa 1993 a lokacin mulkin Soja,afrifact_data_culture_hausa_172,hausa,Ya riƙe muƙamin Kwamishinan ayyuka da muhalli da kuma sufuri na Jihar Katsina a tsakanin shekarar 1991 zuwa 1993 a lokacin mulkin Soja,51.39034184199348,False
afrifact_data_culture_igbo_171,igbo,Mmiri na-agba na mpaghara anyị ruru inyi.,nei,"Ọ sị na ""ọ bụ mmiri ndị mmadụ gbapere na be ha ka ha na-aṅụkarị.""",afrifact_data_culture_igbo_282,igbo,"Ọ bụ ọdọ mmiri kachasị ukwuu di na Imo , Ndịda Ọwụwa Anyanwụ ; n'ime mpaghara mmiri ozuzo nke Niger . ",12.843484035620758,False
afrifact_data_culture_hausa_434,hausa,Abubakar Gumi mutun ya kasance daya daga cikin malaman Izala da ake alfahari da su.,nei,"Gumi ya fito a matsayin shugaba mai faɗa a ji a lokacin mulkin mallaka, inda yake ganin tsarin mulkin kai tsaye ya raunana ƙarfin addini na sarakuna da kuma karfafa Turawan Yamma.",afrifact_data_culture_hausa_150,hausa,Ya kasance Shugaban kwamitin kudi na Jam’iyyar a lokacin da aka kafa ta sannan kuma daya daga cikin ‘yan takarar ta na shugaban kasa.,19.260994256118224,False
afrifact_data_culture_yoruba_035,yoruba,Coronavirun kò ṣe àkóbá kankan fún ètò ọrọ̀-ajé.,refutes,"Ṣugbọn, onimọ kan nipa ọrọ aje, Gbadamosi Olusola, to jẹ Igbakeji Aarẹ Ẹgbẹ awọn onimọ ọrọ aje ati iṣiro ni Naijiria, sọ fun BBC pe, idẹrun ọlọjọ diẹ ni yoo mu wa fun araalu. Eyi ko ṣẹyin bi coronavirus ṣe ti ṣakoba fun ọrọ aje. Oore wo ni titi bọda ṣe fun Naijiria? Ọgbẹni Gbadamosi Olusola ṣalaye pe ko si anfaani kankan ti Naijiria jẹ lara titi awọn ẹnu ibode, nitori pe iṣẹ fayawọ lọ soke si, ti ko si tun si ayipada lori ọrọ eto aabo.",afrifact_data_culture_yoruba_036,yoruba,"Ṣugbọn, onimọ kan nipa ọrọ aje, Gbadamosi Olusola, to jẹ Igbakeji Aarẹ Ẹgbẹ awọn onimọ ọrọ aje ati iṣiro ni Naijiria, sọ fun BBC pe, idẹrun ọlọjọ diẹ ni yoo mu wa fun araalu. Eyi ko ṣẹyin bi coronavirus ṣe ti ṣakoba fun ọrọ aje. Oore wo ni titi bọda ṣe fun Naijiria? Ọgbẹni Gbadamosi Olusola ṣalaye pe ko si anfaani kankan ti Naijiria jẹ lara titi awọn ẹnu ibode, nitori pe iṣẹ fayawọ lọ soke si, ti ko si tun si ayipada lori ọrọ eto aabo.",22.98640627218927,False
afrifact_data_culture_yoruba_425,yoruba,Ẹgbẹ́ agbábọ́ọ̀lù Chelsea kò sí lára àwọn ẹgbẹ́ tó darapọ̀ mọ́ líìgì tuntun náà.,refutes,"Iroyin naa burẹkẹ sii pẹlu bi awọn agba ọjẹ ẹgbẹ agbabọọlu mẹfa lati liigi Premiership ni ilẹ Gẹẹsi ṣe kede ati darapọ mọ liigi tuntun naa. Awọn ẹgbẹ agbabọọlu mẹfa naa ni Arsenal, Chelsea, Manchester city, Manchester United, Liverpool ati Tottenham. Bawo lọrọ naa ṣe bẹrẹ? Ni oṣu kẹwaa, ọdun to kọja ni igbesẹ kọkọ bẹrẹ pẹlu ijiroro to lọwọ ileeṣẹ iṣuna kan ti orukọ rẹ n jẹ JP Morgan ninu. Koko apero naa ni lati gbe idije kan kalẹ lati rọpo idije Champions League ni ilẹ Yuroopu ti owo ori rẹ yoo si to biliọnu mẹfa o le ẹgbẹta miliọnu pọun. Ajọ UEFA gbe igbesẹ lati gbe idije Champions League tuntun pẹlu awọn ẹgbẹ agbabọọlu mẹrindinlogoji.",afrifact_data_culture_yoruba_421,yoruba,"Iroyin naa burẹkẹ sii pẹlu bi awọn agba ọjẹ ẹgbẹ agbabọọlu mẹfa lati liigi Premiership ni ilẹ Gẹẹsi ṣe kede ati darapọ mọ liigi tuntun naa. Awọn ẹgbẹ agbabọọlu mẹfa naa ni Arsenal, Chelsea, Manchester city, Manchester United, Liverpool ati Tottenham. Bawo lọrọ naa ṣe bẹrẹ? Ni oṣu kẹwaa, ọdun to kọja ni igbesẹ kọkọ bẹrẹ pẹlu ijiroro to lọwọ ileeṣẹ iṣuna kan ti orukọ rẹ n jẹ JP Morgan ninu. Koko apero naa ni lati gbe idije kan kalẹ lati rọpo idije Champions League ni ilẹ Yuroopu ti owo ori rẹ yoo si to biliọnu mẹfa o le ẹgbẹta miliọnu pọun. Ajọ UEFA gbe igbesẹ lati gbe idije Champions League tuntun pẹlu awọn ẹgbẹ agbabọọlu mẹrindinlogoji.",29.414812881121435,False
afrifact_data_culture_igbo_374,igbo,ECOWAS họpụtara Ike Ekweremadu dị ka onye ndu kọmitii pụrụ iche iji rụ ọrụ maka nlọghachi usoro iwu,supports,"ECOWAS [ | ] N'ọnwa Septemba afọ 2009, a họpụtara ya ka ọ na-edu kọmitii pụrụ iche nke Economic Community of West African States (ECOWAS) iji rụọ ọrụ maka nlọghachi usoro iwu na .",afrifact_data_culture_igbo_376,igbo,"ECOWAS [ | ] N'ọnwa Septemba afọ 2009, a họpụtara ya ka ọ na-edu kọmitii pụrụ iche nke Economic Community of West African States (ECOWAS) iji rụọ ọrụ maka nlọghachi usoro iwu na .",70.23336809871145,False
afrifact_data_culture_yoruba_642,yoruba,"Bíbélì wípé gbogbo ènìyàn ló ti ṣẹ̀, tí ó sì tì kùnà ògo Ọlọ́run.",supports,Nígbàtí májẹ̀mú títun n ṣe àmúşę ohun tí màjèmú làìlàì sọ. Bíbélì fìdí rẹ múlè pé gbogbo ènìyàn ní ó sá ti ṣè tí ó sì ti kùnà ògo Ọlọrun (Romu 3:23). Èyí ni láti sọ pe ẹlẹ́sẹ̀ ni gbogbo ọmọ adárí hurun.,afrifact_data_culture_yoruba_637,yoruba,Nígbàtí májẹ̀mú títun n ṣe àmúşę ohun tí màjèmú làìlàì sọ. Bíbélì fìdí rẹ múlè pé gbogbo ènìyàn ní ó sá ti ṣè tí ó sì ti kùnà ògo Ọlọrun (Romu 3:23). Èyí ni láti sọ pe ẹlẹ́sẹ̀ ni gbogbo ọmọ adárí hurun.,39.07439662467595,False
afrifact_data_culture_hausa_270,hausa,Tuwon kyakkyawan abunci ne mai laushi aka shirya daga shinkafa ta gida wanda yake da taushi,supports,"__LEAD_SECTION__ [ | ] Tuwon wani nau'in abinci ne kuma ana kawo shinkafar daga , da arewacin Najeriya. Kyakkyawan abunci ne mai laushi aka shirya daga shinkafa ta gida wanda yake da taushi kuma mai mannewa, kuma yawanci ana ba da shi tare da nau'ikan miya daban-daban kamar da .",afrifact_data_culture_hausa_265,hausa,"__LEAD_SECTION__ [ | ] Tuwon wani nau'in abinci ne kuma ana kawo shinkafar daga , da arewacin Najeriya. Kyakkyawan abunci ne mai laushi aka shirya daga shinkafa ta gida wanda yake da taushi kuma mai mannewa, kuma yawanci ana ba da shi tare da nau'ikan miya daban-daban kamar da .",73.14816455777303,False
afrifact_data_culture_hausa_167,hausa,Bashir Ahmad ne ya sanar da komawar Bello Matawalle zuwa jam'iyyar APC ranar 27 ga watan Yuni.,supports,"A ranar 27 ga watan Yuni, mai taimaka wa shugaban kasa kan harkokin yada labarai Bashir Ahmad ya ce Matawalle ya koma APC.",afrifact_data_culture_hausa_164,hausa,"A ranar 27 ga watan Yuni, mai taimaka wa shugaban kasa kan harkokin yada labarai Bashir Ahmad ya ce Matawalle ya koma APC.",57.84317270012263,False
afrifact_data_culture_hausa_373,hausa,"A cikin Maguzawan Zamfara, iyalai na yin raɗin suna ga yaro ko ba a shirya ba",supports,Ga Maguzawan da ke gundumar Kwatarkwashi ta Jihar Zamfara waɗanda ke bautar Magiro a garuruwansu na da ba su da wata tsayayyar rana wadda suke raɗa wa ‘ya’yansu suna. A al’adar waɗannan mutane ba a raɗa wa yaro suna sai lokacin da ake da damar yin sunan ko da kuwa bayan shekaru ne. A wurinsu mutum yana iya haɗa ‘ya’yansa da yawa tun daga na ɗaya ko fiye da ɗaya don ya yi masu suna a rana ɗaya.,afrifact_data_culture_hausa_378,hausa,Ga Maguzawan da ke gundumar Kwatarkwashi ta Jihar Zamfara waɗanda ke bautar Magiro a garuruwansu na da ba su da wata tsayayyar rana wadda suke raɗa wa ‘ya’yansu suna. A al’adar waɗannan mutane ba a raɗa wa yaro suna sai lokacin da ake da damar yin sunan ko da kuwa bayan shekaru ne. A wurinsu mutum yana iya haɗa ‘ya’yansa da yawa tun daga na ɗaya ko fiye da ɗaya don ya yi masu suna a rana ɗaya.,37.93639947834632,False
afrifact_data_culture_hausa_479,hausa,Sallah ta na cika ne idan mutum ya karanta fatiha a cikin kowacce raka'a.,nei,"tar zai karanta wasu ayoyi daga cikin Ƙur'ani, da yabon Allah da kuma addu'o'i. Kalmar Sallah dai ana fassara ta da bauta, amma kalmar na nufin addu'a ne, shiyasa ma'anar keda rikitarwa. Musulmai na amfani da kalmar "" ",afrifact_data_culture_hausa_478,hausa,"tar zai karanta wasu ayoyi daga cikin Ƙur'ani, da yabon Allah da kuma addu'o'i. Kalmar Sallah dai ana fassara ta da bauta, amma kalmar na nufin addu'a ne, shiyasa ma'anar keda rikitarwa. Musulmai na amfani da kalmar "" ",23.24885928481322,False
afrifact_data_culture_hausa_033,hausa,An gina sababbin filayen ƙwallon kafa a Lagos zamanin mulkin Sani Abacha.,nei,"Sani Abacha shugaban ƙasar ne daga watan Nuwamba, a shekarar alif da ɗari tara da chasa'in da uku 1993, zuwa watan Yuni shekarar alif ɗari tara da chasa'in da takwas 1998",afrifact_data_culture_hausa_236,hausa,"An kafa kasuwar Kurmi a cikin karni na goma sha biyar (15) a matsayin cibiyar kasuwanci da adana kayayyaki don cigaban kasuwanci a cikin birni, sakamakon fadada kasuwancin yanki da Sahara. An Kuma gina ta a cikin gundumar Jakara na cikin birni. ",17.444179648879636,False
afrifact_data_culture_yoruba_469,yoruba,"Bákan náà ni Aláàfin kọ lẹ́ta sí Ààrẹ Muhammadu Buhari lórí ètò ààbò nílẹ̀ Yorùbá, nínú èyí tó ti sọ fún Ààrẹ pé kó fi òpin sí bí àwọn kan ṣe nh kọlu ilẹ̀ Yorùbá.",nei,"Bakan naa ni Minisita fun idagbasoke awọn ọdọ ati ere idaraya ni Naijiria, Sunday Dare ti ki Alaafin ku oriire aadọta ọdun lori itẹ. Ninu ọrọ ikini to fi sita, Ọgbẹni Dare ṣapejuwe Ọba Adeyẹmi gẹgẹ bi ẹni to n mu iṣọkan wa nilẹ Yoruba, to tun n gbe aṣa larugẹ. O ni kii ṣe idagbasoke, iduroṣinṣin ati ilọsiwaju nikan ni asiko rẹ ti mu wọ ipinlẹ Ọyọ, amọ o tun mu ki iṣọkan, ifẹ ati ireti jọba ni ipinlẹ naa ati Naijiria lapapọ. Wo ọ̀pọ̀ àṣeyọrí tí Aláàfin ṣe láti àádọ́ta ọdún tó ti jọba Yoruba ni ariṣe larika, arika si ni baba iregun. O pe aadọta ọdun ti Ọba Lamidi Adeyẹmi kẹta ti di Alaafin ilu Ọyọ, ko si ṣe e ṣe lati ṣami ajọdun naa lai tọka si diẹ lara awọn nnkan aritọkasi to gbe ṣe. Ta ba ni ka maa ka ni eni, eji, ilẹ kun nidi ọpọ aseyọri ti Alaafin ti gbe se ori oye, amọ diẹ lara awọn aseyọri naa ree, se bi ọmọ ko ba ba itan, yoo ba arọba.",afrifact_data_culture_yoruba_444,yoruba,"Igboho lo sọ ọrọ naa nibi ipade kan ti Ọjọgbọn Banji Akintoye, to jẹ aṣiwaju nilẹ Yoruba naa wa. O ṣalaye pe ko si nnkankan to n jẹ iṣọkan Naijiria mọ lẹyin ti eto abo ilẹ Yoruba mẹhẹ, ti ijọba apapọ ko si ri ohun kankan ṣe nipa rẹ. Bakan naa lo tun ṣalaye pe oun atawọn ikọ oun ti ṣetan lati koju awọn ọdaran Fulani lọna ati le wọn kuro ni gbogbo ilẹ Yoruba patapa. Gẹgẹ bo ṣe sọ, ""a o lọ ṣi awọn ẹnu ibode wa ti ijọba apapọ ti pa, a o si ṣigbogbo rẹ ki ounjẹ le maa wọle."" ""A kii ṣe ara Naijiria mọ, ọlọpaa ti wọn ba bi daa, ko da wa lọna tabi ko gbiyanju lati mu ẹnikẹni ninu wa, igba yẹn ni wọn yoo mọ pe ẹnu Yoruba ko."" Igboho sọ pe ko si anfani kankan ti ẹya Yoruba n ri ninu Naijiria gẹgẹ bii orilẹ-ede nitori gbogbo ipo to ṣe pataki ninu ijọba to wa lode yii ni Hausa n ṣakoso. O pari ọrọ rẹ pe digbi ni oun wa lẹyin awọn agbagba Yoruba lori igbesẹ wọn lati gba ominira kuro ni Naijiria.",62.63274711942601,False
afrifact_data_culture_hausa_612,hausa,Maguzawa na amfani da kayan al'adu don mallakar aljanu kafin zuwan musulunci.,supports,"Ana daurawa kayan kidan wasu abubuwan al’adu daban-daban na yankin Sahel kafin zuwan Musulunci, don mallakar aljanu, kamar al’adun da Hauka na Maguzawan Hausawa, Zarma, Borori, da Songhay.",afrifact_data_culture_hausa_607,hausa,"Ana daurawa kayan kidan wasu abubuwan al’adu daban-daban na yankin Sahel kafin zuwan Musulunci, don mallakar aljanu, kamar al’adun da Hauka na Maguzawan Hausawa, Zarma, Borori, da Songhay.",56.30971518410443,False
afrifact_data_culture_igbo_189,igbo,Ọ nweghịzị onye bi n'Ọ̀hà Rivas.,nei,"N'ịme Naijirịa, ndị Ìgbò bi na steeti dum. ",afrifact_data_culture_igbo_192,igbo,Ọ bụkwa ndi Ìgbò bi na ebe ugwu nke Ọ̀hà Delta na Ọ̀hà Rivas.,29.24570518458087,False
afrifact_data_culture_igbo_224,igbo,Dr Tedros kwuru na ụfọdụ mba enweghị ndị ọrụ doro anya.,supports,"O kwuru na ụfọdụ mba enweghị ndị ọrụ doro anya , ụfọdụ obodo enweghị ihe ọ ga-eri, ebe mba ụfọdụ enweghị mkpebi obi ime ihe kwesịrị.""",afrifact_data_culture_igbo_225,igbo,"O kwuru na ụfọdụ mba enweghị ndị ọrụ doro anya , ụfọdụ obodo enweghị ihe ọ ga-eri, ebe mba ụfọdụ enweghị mkpebi obi ime ihe kwesịrị.""",48.27035005837767,False
afrifact_data_culture_hausa_410,hausa,Musulmai suna gudanar da sallar kullum sau biyar don nuna biyayya ga koyarwar Alƙur’ani.,nei,"al-Islām , Turanci: Islam) Shine shaidawa babu abun bautawa da gaskiya sai , kuma (S A W) bawan Allah ne kuma manzon Allah ne. Addinin yana da alaƙa da kuma ya ƙunshi hukunce hukunce daga da kuma koyarwar Manzon tsira wanda shine ya zo da littafin sannan akwai aƙalla mabiya addinin mutum biliyan ɗaya da ɗugo tara (1.9B).",afrifact_data_culture_hausa_520,hausa,"Musulmai suna amfani da alƙur, ani wanda ya zo ta hanyar manzon Allah (SAW) a matsayin littafi mai tsarki.",27.163646712855158,False
